"participant_id","data_id","order","answer","score","instrument","domain","varcond","competition","performer_1","performer_2"
83,68,"a",2,0,"Tsugaru shamisen","Audio-Visual","high-variance","International Biwako Tsugaru shamisen Competition","Yu Wan","Naoko Kito"
83,62,"b",1,0,"Piano","Audio-Visual","high-variance","International Franz Liszt Piano Competition","Vitaly Pisarenko","Anzhelika Fuks"
83,67,"a",2,0,"Tsugaru shamisen","Audio-Visual","high-variance","International Biwako Tsugaru shamisen Competition","Kasumi Minato","Ando Yumi"
83,60,"a",2,0,"Tsugaru shamisen","Audio-Visual","low-variance","International Hirosaki Tsugaru shamisen Competition","Ryoya Sato","Ryuga Sato"
83,63,"b",2,1,"Piano","Audio-Visual","high-variance","San Marino Piano Competition","Dongkyu Kim","Yuhi Ozaki"
83,74,"b",2,1,"Piano","Audio-Visual","low-variance","San Marino Piano Competition","Daniil Trifonov","Lukas Geniusas"
83,71,"b",2,1,"Piano","Audio-Visual","low-variance","Van Cliburn International Piano Competition","Nobuyuki Tsujii","Yeol Eum Son"
83,57,"b",1,0,"Tsugaru shamisen","Audio-Visual","low-variance","International Michinoku Tsugaru shamisen Competition","Syuntaro Komachi","Tetsuya Suzuki"
83,75,"b",2,1,"Piano","Audio-Visual","low-variance","International Franz Liszt Piano Competition","Vitaly Pisarenko","Nino Gvetadze"
83,64,"b",2,1,"Piano","Audio-Visual","high-variance","Van Cliburn International Piano Competition","Vadym Kholodenko","Steven Lin"
83,73,"a",1,1,"Piano","Audio-Visual","low-variance","Cleveland International Piano Competition","Martin Filjak","Dmitri Levkovich"
83,52,"b",2,1,"Piano","Audio-Visual","low-variance","International Franz Liszt Piano Competition","Jean Dube","Ilona Timchenko"
83,65,"b",1,0,"Piano","Audio-Visual","high-variance","International Franz Liszt Piano Competition","Masataka Goto","Ivan Penkov"
83,56,"a",1,1,"Tsugaru shamisen","Audio-Visual","low-variance","International Michinoku Tsugaru shamisen Competition","Yuumi Agawa","Satsuki Muramatsu"
83,51,"b",1,0,"Piano","Audio-Visual","low-variance","Van Cliburn International Piano Competition","Jon Nakamatsu","Yakov Kasman"
83,72,"b",1,0,"Piano","Audio-Visual","low-variance","International Franz Liszt Piano Competition","Jean Dube","Ilona Timchenko"
83,61,"b",2,1,"Piano","Audio-Visual","high-variance","Van Cliburn International Piano Competition","Nobuyuki Tsujii","Ran Dank"
84,67,"b",2,1,"Tsugaru shamisen","Audio-Visual","high-variance","International Biwako Tsugaru shamisen Competition","Kasumi Minato","Ando Yumi"
84,64,"b",2,1,"Piano","Audio-Visual","high-variance","Van Cliburn International Piano Competition","Vadym Kholodenko","Steven Lin"
84,73,"a",1,1,"Piano","Audio-Visual","low-variance","Cleveland International Piano Competition","Martin Filjak","Dmitri Levkovich"
84,61,"b",2,1,"Piano","Audio-Visual","high-variance","Van Cliburn International Piano Competition","Nobuyuki Tsujii","Ran Dank"
84,60,"b",2,1,"Tsugaru shamisen","Audio-Visual","low-variance","International Hirosaki Tsugaru shamisen Competition","Ryoya Sato","Ryuga Sato"
84,53,"a",2,0,"Piano","Audio-Visual","low-variance","International Franz Liszt Piano Competition","Yingdi Sun","Anton Salnikov"
84,54,"a",2,0,"Piano","Audio-Visual","low-variance","San Marino Piano Competition","Daniil Trifonov","Lukas Geniusas"
84,70,"a",1,1,"Tsugaru shamisen","Audio-Visual","high-variance","International Hirosaki Tsugaru shamisen Competition","Yoko Hukase","Hiroki Sato"
84,57,"b",1,0,"Tsugaru shamisen","Audio-Visual","low-variance","International Michinoku Tsugaru shamisen Competition","Syuntaro Komachi","Tetsuya Suzuki"
84,65,"b",2,1,"Piano","Audio-Visual","high-variance","International Franz Liszt Piano Competition","Masataka Goto","Ivan Penkov"
84,56,"b",2,1,"Tsugaru shamisen","Audio-Visual","low-variance","International Michinoku Tsugaru shamisen Competition","Yuumi Agawa","Satsuki Muramatsu"
84,69,"b",1,0,"Tsugaru shamisen","Audio-Visual","high-variance","International Hirosaki Tsugaru shamisen Competition","Yurato Sugawara","Marina Nakamura"
84,52,"a",2,0,"Piano","Audio-Visual","low-variance","International Franz Liszt Piano Competition","Jean Dube","Ilona Timchenko"
84,59,"b",1,0,"Tsugaru shamisen","Audio-Visual","low-variance","International Biwako Tsugaru shamisen Competition","Keiko Nishiyama","Yoshimi Ooyabe"
84,62,"a",1,1,"Piano","Audio-Visual","high-variance","International Franz Liszt Piano Competition","Vitaly Pisarenko","Anzhelika Fuks"
84,63,"a",2,0,"Piano","Audio-Visual","high-variance","San Marino Piano Competition","Dongkyu Kim","Yuhi Ozaki"
84,55,"b",1,0,"Piano","Audio-Visual","low-variance","Van Cliburn International Piano Competition","Haochen Zhang","Mariangela Vacatello"
84,66,"b",2,1,"Tsugaru shamisen","Audio-Visual","high-variance","International Michinoku Tsugaru shamisen Competition","Keita Tanase","Akane Uto"
84,68,"a",2,0,"Tsugaru shamisen","Audio-Visual","high-variance","International Biwako Tsugaru shamisen Competition","Yu Wan","Naoko Kito"
84,74,"a",2,0,"Piano","Audio-Visual","low-variance","San Marino Piano Competition","Daniil Trifonov","Lukas Geniusas"
84,75,"a",2,0,"Piano","Audio-Visual","low-variance","International Franz Liszt Piano Competition","Vitaly Pisarenko","Nino Gvetadze"
84,72,"b",1,0,"Piano","Audio-Visual","low-variance","International Franz Liszt Piano Competition","Jean Dube","Ilona Timchenko"
84,58,"b",1,0,"Tsugaru shamisen","Audio-Visual","low-variance","International Biwako Tsugaru shamisen Competition","Maimu Onodera","Yoshiki Shinohara"
84,51,"b",1,0,"Piano","Audio-Visual","low-variance","Van Cliburn International Piano Competition","Jon Nakamatsu","Yakov Kasman"
84,71,"a",1,1,"Piano","Audio-Visual","low-variance","Van Cliburn International Piano Competition","Nobuyuki Tsujii","Yeol Eum Son"
85,52,"b",1,0,"Piano","Audio-Visual","low-variance","International Franz Liszt Piano Competition","Jean Dube","Ilona Timchenko"
85,62,"b",2,1,"Piano","Audio-Visual","high-variance","International Franz Liszt Piano Competition","Vitaly Pisarenko","Anzhelika Fuks"
85,54,"b",1,0,"Piano","Audio-Visual","low-variance","San Marino Piano Competition","Daniil Trifonov","Lukas Geniusas"
85,51,"b",1,0,"Piano","Audio-Visual","low-variance","Van Cliburn International Piano Competition","Jon Nakamatsu","Yakov Kasman"
85,70,"a",2,0,"Tsugaru shamisen","Audio-Visual","high-variance","International Hirosaki Tsugaru shamisen Competition","Yoko Hukase","Hiroki Sato"
85,53,"b",1,0,"Piano","Audio-Visual","low-variance","International Franz Liszt Piano Competition","Yingdi Sun","Anton Salnikov"
85,55,"b",2,1,"Piano","Audio-Visual","low-variance","Van Cliburn International Piano Competition","Haochen Zhang","Mariangela Vacatello"
85,67,"a",1,1,"Tsugaru shamisen","Audio-Visual","high-variance","International Biwako Tsugaru shamisen Competition","Kasumi Minato","Ando Yumi"
85,61,"a",1,1,"Piano","Audio-Visual","high-variance","Van Cliburn International Piano Competition","Nobuyuki Tsujii","Ran Dank"
85,60,"a",2,0,"Tsugaru shamisen","Audio-Visual","low-variance","International Hirosaki Tsugaru shamisen Competition","Ryoya Sato","Ryuga Sato"
85,64,"b",2,1,"Piano","Audio-Visual","high-variance","Van Cliburn International Piano Competition","Vadym Kholodenko","Steven Lin"
85,57,"a",1,1,"Tsugaru shamisen","Audio-Visual","low-variance","International Michinoku Tsugaru shamisen Competition","Syuntaro Komachi","Tetsuya Suzuki"
85,75,"b",2,1,"Piano","Audio-Visual","low-variance","International Franz Liszt Piano Competition","Vitaly Pisarenko","Nino Gvetadze"
85,66,"b",2,1,"Tsugaru shamisen","Audio-Visual","high-variance","International Michinoku Tsugaru shamisen Competition","Keita Tanase","Akane Uto"
85,63,"b",2,1,"Piano","Audio-Visual","high-variance","San Marino Piano Competition","Dongkyu Kim","Yuhi Ozaki"
85,72,"a",2,0,"Piano","Audio-Visual","low-variance","International Franz Liszt Piano Competition","Jean Dube","Ilona Timchenko"
85,58,"b",1,0,"Tsugaru shamisen","Audio-Visual","low-variance","International Biwako Tsugaru shamisen Competition","Maimu Onodera","Yoshiki Shinohara"
85,68,"a",2,0,"Tsugaru shamisen","Audio-Visual","high-variance","International Biwako Tsugaru shamisen Competition","Yu Wan","Naoko Kito"
85,73,"a",1,1,"Piano","Audio-Visual","low-variance","Cleveland International Piano Competition","Martin Filjak","Dmitri Levkovich"
85,59,"b",2,1,"Tsugaru shamisen","Audio-Visual","low-variance","International Biwako Tsugaru shamisen Competition","Keiko Nishiyama","Yoshimi Ooyabe"
85,74,"a",2,0,"Piano","Audio-Visual","low-variance","San Marino Piano Competition","Daniil Trifonov","Lukas Geniusas"
85,71,"b",2,1,"Piano","Audio-Visual","low-variance","Van Cliburn International Piano Competition","Nobuyuki Tsujii","Yeol Eum Son"
85,56,"b",2,1,"Tsugaru shamisen","Audio-Visual","low-variance","International Michinoku Tsugaru shamisen Competition","Yuumi Agawa","Satsuki Muramatsu"
85,65,"b",1,0,"Piano","Audio-Visual","high-variance","International Franz Liszt Piano Competition","Masataka Goto","Ivan Penkov"
85,69,"a",1,1,"Tsugaru shamisen","Audio-Visual","high-variance","International Hirosaki Tsugaru shamisen Competition","Yurato Sugawara","Marina Nakamura"
86,60,"b",1,0,"Tsugaru shamisen","Audio-Visual","low-variance","International Hirosaki Tsugaru shamisen Competition","Ryoya Sato","Ryuga Sato"
86,73,"b",1,0,"Piano","Audio-Visual","low-variance","Cleveland International Piano Competition","Martin Filjak","Dmitri Levkovich"
86,71,"b",2,1,"Piano","Audio-Visual","low-variance","Van Cliburn International Piano Competition","Nobuyuki Tsujii","Yeol Eum Son"
86,57,"a",2,0,"Tsugaru shamisen","Audio-Visual","low-variance","International Michinoku Tsugaru shamisen Competition","Syuntaro Komachi","Tetsuya Suzuki"
86,64,"b",1,0,"Piano","Audio-Visual","high-variance","Van Cliburn International Piano Competition","Vadym Kholodenko","Steven Lin"
86,58,"a",1,1,"Tsugaru shamisen","Audio-Visual","low-variance","International Biwako Tsugaru shamisen Competition","Maimu Onodera","Yoshiki Shinohara"
86,69,"b",1,0,"Tsugaru shamisen","Audio-Visual","high-variance","International Hirosaki Tsugaru shamisen Competition","Yurato Sugawara","Marina Nakamura"
86,67,"a",2,0,"Tsugaru shamisen","Audio-Visual","high-variance","International Biwako Tsugaru shamisen Competition","Kasumi Minato","Ando Yumi"
86,70,"b",2,1,"Tsugaru shamisen","Audio-Visual","high-variance","International Hirosaki Tsugaru shamisen Competition","Yoko Hukase","Hiroki Sato"
86,52,"a",2,0,"Piano","Audio-Visual","low-variance","International Franz Liszt Piano Competition","Jean Dube","Ilona Timchenko"
86,61,"b",2,1,"Piano","Audio-Visual","high-variance","Van Cliburn International Piano Competition","Nobuyuki Tsujii","Ran Dank"
86,63,"b",2,1,"Piano","Audio-Visual","high-variance","San Marino Piano Competition","Dongkyu Kim","Yuhi Ozaki"
86,74,"a",2,0,"Piano","Audio-Visual","low-variance","San Marino Piano Competition","Daniil Trifonov","Lukas Geniusas"
86,51,"a",2,0,"Piano","Audio-Visual","low-variance","Van Cliburn International Piano Competition","Jon Nakamatsu","Yakov Kasman"
86,72,"a",2,0,"Piano","Audio-Visual","low-variance","International Franz Liszt Piano Competition","Jean Dube","Ilona Timchenko"
86,75,"a",2,0,"Piano","Audio-Visual","low-variance","International Franz Liszt Piano Competition","Vitaly Pisarenko","Nino Gvetadze"
86,62,"b",2,1,"Piano","Audio-Visual","high-variance","International Franz Liszt Piano Competition","Vitaly Pisarenko","Anzhelika Fuks"
86,59,"b",1,0,"Tsugaru shamisen","Audio-Visual","low-variance","International Biwako Tsugaru shamisen Competition","Keiko Nishiyama","Yoshimi Ooyabe"
86,53,"b",1,0,"Piano","Audio-Visual","low-variance","International Franz Liszt Piano Competition","Yingdi Sun","Anton Salnikov"
86,65,"b",1,0,"Piano","Audio-Visual","high-variance","International Franz Liszt Piano Competition","Masataka Goto","Ivan Penkov"
86,68,"b",2,1,"Tsugaru shamisen","Audio-Visual","high-variance","International Biwako Tsugaru shamisen Competition","Yu Wan","Naoko Kito"
86,54,"a",2,0,"Piano","Audio-Visual","low-variance","San Marino Piano Competition","Daniil Trifonov","Lukas Geniusas"
86,66,"a",1,1,"Tsugaru shamisen","Audio-Visual","high-variance","International Michinoku Tsugaru shamisen Competition","Keita Tanase","Akane Uto"
86,55,"b",1,0,"Piano","Audio-Visual","low-variance","Van Cliburn International Piano Competition","Haochen Zhang","Mariangela Vacatello"
86,56,"b",1,0,"Tsugaru shamisen","Audio-Visual","low-variance","International Michinoku Tsugaru shamisen Competition","Yuumi Agawa","Satsuki Muramatsu"
87,75,"b",2,1,"Piano","Audio-Visual","low-variance","International Franz Liszt Piano Competition","Vitaly Pisarenko","Nino Gvetadze"
87,63,"a",2,0,"Piano","Audio-Visual","high-variance","San Marino Piano Competition","Dongkyu Kim","Yuhi Ozaki"
87,60,"b",2,1,"Tsugaru shamisen","Audio-Visual","low-variance","International Hirosaki Tsugaru shamisen Competition","Ryoya Sato","Ryuga Sato"
87,69,"a",1,1,"Tsugaru shamisen","Audio-Visual","high-variance","International Hirosaki Tsugaru shamisen Competition","Yurato Sugawara","Marina Nakamura"
87,61,"b",2,1,"Piano","Audio-Visual","high-variance","Van Cliburn International Piano Competition","Nobuyuki Tsujii","Ran Dank"
87,51,"b",2,1,"Piano","Audio-Visual","low-variance","Van Cliburn International Piano Competition","Jon Nakamatsu","Yakov Kasman"
87,70,"b",2,1,"Tsugaru shamisen","Audio-Visual","high-variance","International Hirosaki Tsugaru shamisen Competition","Yoko Hukase","Hiroki Sato"
87,52,"a",1,1,"Piano","Audio-Visual","low-variance","International Franz Liszt Piano Competition","Jean Dube","Ilona Timchenko"
87,57,"a",2,0,"Tsugaru shamisen","Audio-Visual","low-variance","International Michinoku Tsugaru shamisen Competition","Syuntaro Komachi","Tetsuya Suzuki"
87,67,"b",2,1,"Tsugaru shamisen","Audio-Visual","high-variance","International Biwako Tsugaru shamisen Competition","Kasumi Minato","Ando Yumi"
87,66,"b",1,0,"Tsugaru shamisen","Audio-Visual","high-variance","International Michinoku Tsugaru shamisen Competition","Keita Tanase","Akane Uto"
87,62,"b",2,1,"Piano","Audio-Visual","high-variance","International Franz Liszt Piano Competition","Vitaly Pisarenko","Anzhelika Fuks"
87,68,"b",2,1,"Tsugaru shamisen","Audio-Visual","high-variance","International Biwako Tsugaru shamisen Competition","Yu Wan","Naoko Kito"
87,74,"b",1,0,"Piano","Audio-Visual","low-variance","San Marino Piano Competition","Daniil Trifonov","Lukas Geniusas"
87,54,"b",2,1,"Piano","Audio-Visual","low-variance","San Marino Piano Competition","Daniil Trifonov","Lukas Geniusas"
87,55,"b",2,1,"Piano","Audio-Visual","low-variance","Van Cliburn International Piano Competition","Haochen Zhang","Mariangela Vacatello"
87,72,"a",2,0,"Piano","Audio-Visual","low-variance","International Franz Liszt Piano Competition","Jean Dube","Ilona Timchenko"
87,53,"b",2,1,"Piano","Audio-Visual","low-variance","International Franz Liszt Piano Competition","Yingdi Sun","Anton Salnikov"
87,59,"b",1,0,"Tsugaru shamisen","Audio-Visual","low-variance","International Biwako Tsugaru shamisen Competition","Keiko Nishiyama","Yoshimi Ooyabe"
87,65,"b",2,1,"Piano","Audio-Visual","high-variance","International Franz Liszt Piano Competition","Masataka Goto","Ivan Penkov"
87,64,"a",2,0,"Piano","Audio-Visual","high-variance","Van Cliburn International Piano Competition","Vadym Kholodenko","Steven Lin"
87,73,"b",2,1,"Piano","Audio-Visual","low-variance","Cleveland International Piano Competition","Martin Filjak","Dmitri Levkovich"
87,58,"a",1,1,"Tsugaru shamisen","Audio-Visual","low-variance","International Biwako Tsugaru shamisen Competition","Maimu Onodera","Yoshiki Shinohara"
87,71,"a",1,1,"Piano","Audio-Visual","low-variance","Van Cliburn International Piano Competition","Nobuyuki Tsujii","Yeol Eum Son"
87,56,"b",1,0,"Tsugaru shamisen","Audio-Visual","low-variance","International Michinoku Tsugaru shamisen Competition","Yuumi Agawa","Satsuki Muramatsu"
88,56,"a",2,0,"Tsugaru shamisen","Audio-Visual","low-variance","International Michinoku Tsugaru shamisen Competition","Yuumi Agawa","Satsuki Muramatsu"
88,68,"b",1,0,"Tsugaru shamisen","Audio-Visual","high-variance","International Biwako Tsugaru shamisen Competition","Yu Wan","Naoko Kito"
88,60,"b",2,1,"Tsugaru shamisen","Audio-Visual","low-variance","International Hirosaki Tsugaru shamisen Competition","Ryoya Sato","Ryuga Sato"
88,51,"b",2,1,"Piano","Audio-Visual","low-variance","Van Cliburn International Piano Competition","Jon Nakamatsu","Yakov Kasman"
88,63,"b",2,1,"Piano","Audio-Visual","high-variance","San Marino Piano Competition","Dongkyu Kim","Yuhi Ozaki"
88,69,"a",1,1,"Tsugaru shamisen","Audio-Visual","high-variance","International Hirosaki Tsugaru shamisen Competition","Yurato Sugawara","Marina Nakamura"
88,73,"a",2,0,"Piano","Audio-Visual","low-variance","Cleveland International Piano Competition","Martin Filjak","Dmitri Levkovich"
88,72,"a",2,0,"Piano","Audio-Visual","low-variance","International Franz Liszt Piano Competition","Jean Dube","Ilona Timchenko"
88,61,"b",2,1,"Piano","Audio-Visual","high-variance","Van Cliburn International Piano Competition","Nobuyuki Tsujii","Ran Dank"
88,53,"b",1,0,"Piano","Audio-Visual","low-variance","International Franz Liszt Piano Competition","Yingdi Sun","Anton Salnikov"
88,64,"a",2,0,"Piano","Audio-Visual","high-variance","Van Cliburn International Piano Competition","Vadym Kholodenko","Steven Lin"
88,66,"b",1,0,"Tsugaru shamisen","Audio-Visual","high-variance","International Michinoku Tsugaru shamisen Competition","Keita Tanase","Akane Uto"
88,65,"a",2,0,"Piano","Audio-Visual","high-variance","International Franz Liszt Piano Competition","Masataka Goto","Ivan Penkov"
88,71,"a",1,1,"Piano","Audio-Visual","low-variance","Van Cliburn International Piano Competition","Nobuyuki Tsujii","Yeol Eum Son"
88,74,"a",2,0,"Piano","Audio-Visual","low-variance","San Marino Piano Competition","Daniil Trifonov","Lukas Geniusas"
88,75,"a",2,0,"Piano","Audio-Visual","low-variance","International Franz Liszt Piano Competition","Vitaly Pisarenko","Nino Gvetadze"
88,67,"b",2,1,"Tsugaru shamisen","Audio-Visual","high-variance","International Biwako Tsugaru shamisen Competition","Kasumi Minato","Ando Yumi"
88,52,"a",1,1,"Piano","Audio-Visual","low-variance","International Franz Liszt Piano Competition","Jean Dube","Ilona Timchenko"
88,55,"b",2,1,"Piano","Audio-Visual","low-variance","Van Cliburn International Piano Competition","Haochen Zhang","Mariangela Vacatello"
88,62,"b",2,1,"Piano","Audio-Visual","high-variance","International Franz Liszt Piano Competition","Vitaly Pisarenko","Anzhelika Fuks"
88,54,"a",1,1,"Piano","Audio-Visual","low-variance","San Marino Piano Competition","Daniil Trifonov","Lukas Geniusas"
88,59,"b",1,0,"Tsugaru shamisen","Audio-Visual","low-variance","International Biwako Tsugaru shamisen Competition","Keiko Nishiyama","Yoshimi Ooyabe"
88,70,"b",2,1,"Tsugaru shamisen","Audio-Visual","high-variance","International Hirosaki Tsugaru shamisen Competition","Yoko Hukase","Hiroki Sato"
88,57,"a",2,0,"Tsugaru shamisen","Audio-Visual","low-variance","International Michinoku Tsugaru shamisen Competition","Syuntaro Komachi","Tetsuya Suzuki"
88,58,"a",2,0,"Tsugaru shamisen","Audio-Visual","low-variance","International Biwako Tsugaru shamisen Competition","Maimu Onodera","Yoshiki Shinohara"
89,68,"a",1,1,"Tsugaru shamisen","Audio-Visual","high-variance","International Biwako Tsugaru shamisen Competition","Yu Wan","Naoko Kito"
89,55,"a",1,1,"Piano","Audio-Visual","low-variance","Van Cliburn International Piano Competition","Haochen Zhang","Mariangela Vacatello"
89,69,"a",1,1,"Tsugaru shamisen","Audio-Visual","high-variance","International Hirosaki Tsugaru shamisen Competition","Yurato Sugawara","Marina Nakamura"
89,56,"a",2,0,"Tsugaru shamisen","Audio-Visual","low-variance","International Michinoku Tsugaru shamisen Competition","Yuumi Agawa","Satsuki Muramatsu"
89,74,"a",2,0,"Piano","Audio-Visual","low-variance","San Marino Piano Competition","Daniil Trifonov","Lukas Geniusas"
89,59,"a",1,1,"Tsugaru shamisen","Audio-Visual","low-variance","International Biwako Tsugaru shamisen Competition","Keiko Nishiyama","Yoshimi Ooyabe"
89,65,"b",2,1,"Piano","Audio-Visual","high-variance","International Franz Liszt Piano Competition","Masataka Goto","Ivan Penkov"
89,73,"a",1,1,"Piano","Audio-Visual","low-variance","Cleveland International Piano Competition","Martin Filjak","Dmitri Levkovich"
89,67,"b",1,0,"Tsugaru shamisen","Audio-Visual","high-variance","International Biwako Tsugaru shamisen Competition","Kasumi Minato","Ando Yumi"
89,58,"a",1,1,"Tsugaru shamisen","Audio-Visual","low-variance","International Biwako Tsugaru shamisen Competition","Maimu Onodera","Yoshiki Shinohara"
89,52,"a",1,1,"Piano","Audio-Visual","low-variance","International Franz Liszt Piano Competition","Jean Dube","Ilona Timchenko"
89,57,"a",2,0,"Tsugaru shamisen","Audio-Visual","low-variance","International Michinoku Tsugaru shamisen Competition","Syuntaro Komachi","Tetsuya Suzuki"
89,70,"a",2,0,"Tsugaru shamisen","Audio-Visual","high-variance","International Hirosaki Tsugaru shamisen Competition","Yoko Hukase","Hiroki Sato"
89,72,"a",1,1,"Piano","Audio-Visual","low-variance","International Franz Liszt Piano Competition","Jean Dube","Ilona Timchenko"
89,53,"b",2,1,"Piano","Audio-Visual","low-variance","International Franz Liszt Piano Competition","Yingdi Sun","Anton Salnikov"
89,61,"a",1,1,"Piano","Audio-Visual","high-variance","Van Cliburn International Piano Competition","Nobuyuki Tsujii","Ran Dank"
89,62,"b",1,0,"Piano","Audio-Visual","high-variance","International Franz Liszt Piano Competition","Vitaly Pisarenko","Anzhelika Fuks"
89,71,"a",1,1,"Piano","Audio-Visual","low-variance","Van Cliburn International Piano Competition","Nobuyuki Tsujii","Yeol Eum Son"
89,60,"b",2,1,"Tsugaru shamisen","Audio-Visual","low-variance","International Hirosaki Tsugaru shamisen Competition","Ryoya Sato","Ryuga Sato"
89,75,"b",1,0,"Piano","Audio-Visual","low-variance","International Franz Liszt Piano Competition","Vitaly Pisarenko","Nino Gvetadze"
89,51,"a",2,0,"Piano","Audio-Visual","low-variance","Van Cliburn International Piano Competition","Jon Nakamatsu","Yakov Kasman"
89,63,"b",1,0,"Piano","Audio-Visual","high-variance","San Marino Piano Competition","Dongkyu Kim","Yuhi Ozaki"
89,54,"b",1,0,"Piano","Audio-Visual","low-variance","San Marino Piano Competition","Daniil Trifonov","Lukas Geniusas"
89,66,"b",2,1,"Tsugaru shamisen","Audio-Visual","high-variance","International Michinoku Tsugaru shamisen Competition","Keita Tanase","Akane Uto"
89,64,"a",2,0,"Piano","Audio-Visual","high-variance","Van Cliburn International Piano Competition","Vadym Kholodenko","Steven Lin"
90,60,"b",2,1,"Tsugaru shamisen","Audio-Visual","low-variance","International Hirosaki Tsugaru shamisen Competition","Ryoya Sato","Ryuga Sato"
90,68,"a",2,0,"Tsugaru shamisen","Audio-Visual","high-variance","International Biwako Tsugaru shamisen Competition","Yu Wan","Naoko Kito"
90,52,"a",2,0,"Piano","Audio-Visual","low-variance","International Franz Liszt Piano Competition","Jean Dube","Ilona Timchenko"
90,69,"a",1,1,"Tsugaru shamisen","Audio-Visual","high-variance","International Hirosaki Tsugaru shamisen Competition","Yurato Sugawara","Marina Nakamura"
90,57,"a",2,0,"Tsugaru shamisen","Audio-Visual","low-variance","International Michinoku Tsugaru shamisen Competition","Syuntaro Komachi","Tetsuya Suzuki"
90,70,"a",2,0,"Tsugaru shamisen","Audio-Visual","high-variance","International Hirosaki Tsugaru shamisen Competition","Yoko Hukase","Hiroki Sato"
90,71,"b",2,1,"Piano","Audio-Visual","low-variance","Van Cliburn International Piano Competition","Nobuyuki Tsujii","Yeol Eum Son"
90,55,"b",2,1,"Piano","Audio-Visual","low-variance","Van Cliburn International Piano Competition","Haochen Zhang","Mariangela Vacatello"
90,61,"a",2,0,"Piano","Audio-Visual","high-variance","Van Cliburn International Piano Competition","Nobuyuki Tsujii","Ran Dank"
90,58,"b",1,0,"Tsugaru shamisen","Audio-Visual","low-variance","International Biwako Tsugaru shamisen Competition","Maimu Onodera","Yoshiki Shinohara"
90,64,"a",2,0,"Piano","Audio-Visual","high-variance","Van Cliburn International Piano Competition","Vadym Kholodenko","Steven Lin"
90,53,"b",2,1,"Piano","Audio-Visual","low-variance","International Franz Liszt Piano Competition","Yingdi Sun","Anton Salnikov"
90,56,"b",1,0,"Tsugaru shamisen","Audio-Visual","low-variance","International Michinoku Tsugaru shamisen Competition","Yuumi Agawa","Satsuki Muramatsu"
90,67,"b",1,0,"Tsugaru shamisen","Audio-Visual","high-variance","International Biwako Tsugaru shamisen Competition","Kasumi Minato","Ando Yumi"
90,75,"a",2,0,"Piano","Audio-Visual","low-variance","International Franz Liszt Piano Competition","Vitaly Pisarenko","Nino Gvetadze"
90,54,"b",1,0,"Piano","Audio-Visual","low-variance","San Marino Piano Competition","Daniil Trifonov","Lukas Geniusas"
90,72,"a",2,0,"Piano","Audio-Visual","low-variance","International Franz Liszt Piano Competition","Jean Dube","Ilona Timchenko"
90,62,"b",2,1,"Piano","Audio-Visual","high-variance","International Franz Liszt Piano Competition","Vitaly Pisarenko","Anzhelika Fuks"
90,66,"a",2,0,"Tsugaru shamisen","Audio-Visual","high-variance","International Michinoku Tsugaru shamisen Competition","Keita Tanase","Akane Uto"
90,74,"b",2,1,"Piano","Audio-Visual","low-variance","San Marino Piano Competition","Daniil Trifonov","Lukas Geniusas"
90,65,"b",1,0,"Piano","Audio-Visual","high-variance","International Franz Liszt Piano Competition","Masataka Goto","Ivan Penkov"
90,59,"a",1,1,"Tsugaru shamisen","Audio-Visual","low-variance","International Biwako Tsugaru shamisen Competition","Keiko Nishiyama","Yoshimi Ooyabe"
90,63,"b",1,0,"Piano","Audio-Visual","high-variance","San Marino Piano Competition","Dongkyu Kim","Yuhi Ozaki"
90,51,"a",1,1,"Piano","Audio-Visual","low-variance","Van Cliburn International Piano Competition","Jon Nakamatsu","Yakov Kasman"
90,73,"a",1,1,"Piano","Audio-Visual","low-variance","Cleveland International Piano Competition","Martin Filjak","Dmitri Levkovich"
91,65,"a",2,0,"Piano","Audio-Visual","high-variance","International Franz Liszt Piano Competition","Masataka Goto","Ivan Penkov"
91,70,"a",1,1,"Tsugaru shamisen","Audio-Visual","high-variance","International Hirosaki Tsugaru shamisen Competition","Yoko Hukase","Hiroki Sato"
91,54,"a",2,0,"Piano","Audio-Visual","low-variance","San Marino Piano Competition","Daniil Trifonov","Lukas Geniusas"
91,55,"a",1,1,"Piano","Audio-Visual","low-variance","Van Cliburn International Piano Competition","Haochen Zhang","Mariangela Vacatello"
91,64,"a",1,1,"Piano","Audio-Visual","high-variance","Van Cliburn International Piano Competition","Vadym Kholodenko","Steven Lin"
91,67,"b",1,0,"Tsugaru shamisen","Audio-Visual","high-variance","International Biwako Tsugaru shamisen Competition","Kasumi Minato","Ando Yumi"
91,69,"a",1,1,"Tsugaru shamisen","Audio-Visual","high-variance","International Hirosaki Tsugaru shamisen Competition","Yurato Sugawara","Marina Nakamura"
91,61,"a",1,1,"Piano","Audio-Visual","high-variance","Van Cliburn International Piano Competition","Nobuyuki Tsujii","Ran Dank"
91,71,"a",1,1,"Piano","Audio-Visual","low-variance","Van Cliburn International Piano Competition","Nobuyuki Tsujii","Yeol Eum Son"
91,66,"a",1,1,"Tsugaru shamisen","Audio-Visual","high-variance","International Michinoku Tsugaru shamisen Competition","Keita Tanase","Akane Uto"
91,62,"b",2,1,"Piano","Audio-Visual","high-variance","International Franz Liszt Piano Competition","Vitaly Pisarenko","Anzhelika Fuks"
